0.01175, -0.538591
0.0118, -0.538591
0.01185, -0.553792
0.0119, -0.561466
0.01195, -0.569186
0.012, -0.576948
0.01205, -0.584748
0.0121, -0.592583
0.01215, -0.600449
0.0122, -0.608342
0.01225, -0.616257
0.0123, -0.624191
0.01235, -0.624191
0.0124, -0.640095
0.01245, -0.648055
0.0125, -0.656013
0.01255, -0.663965
0.0126, -0.671904
0.01265, -0.671904
0.0127, -0.68772
0.01275, -0.695586
0.0128, -0.703414
0.01285, -0.711199
0.0129, -0.718933
0.01295, -0.726611
0.013, -0.734223
0.01305, -0.741765
0.0131, -0.749227
0.01315, -0.756603
0.0132, -0.763884
0.01325, -0.771064
0.0133, -0.778134
0.01335, -0.785087
0.0134, -0.791914
0.01345, -0.798608
0.0135, -0.80516
0.01355, -0.811562
0.0136, -0.817806
0.01365, -0.823884
0.0137, -0.829788
0.01375, -0.83551
0.0138, -0.841041
0.01385, -0.846375
0.0139, -0.851503
0.01395, -0.856418
0.014, -0.861112
0.01405, -0.865577
0.0141, -0.869807
0.01415, -0.873795
0.0142, -0.877534
0.01425, -0.881018
0.0143, -0.884239
0.01435, -0.887194
0.0144, -0.889875
0.01445, -0.892277
0.0145, -0.894396
0.01455, -0.896227
0.0146, -0.897766
0.01465, -0.899009
0.0147, -0.899952
0.01475, -0.900593
0.0148, -0.900928
0.01485, -0.900956
0.0149, -0.900674
0.01495, -0.900082
0.015, -0.899178
0.01505, -0.897962
0.0151, -0.896434
0.01515, -0.894594
0.0152, -0.892443
0.01525, -0.889982
0.0153, -0.887213
0.01535, -0.884139
0.0154, -0.880761
0.01545, -0.877082
0.0155, -0.873106
0.01555, -0.868837
0.0156, -0.864278
0.01565, -0.859434
0.0157, -0.854309
0.01575, -0.848909
0.0158, -0.84324
0.01585, -0.837305
0.0159, -0.831112
0.01595, -0.824667
0.016, -0.817976
0.01605, -0.811045
0.0161, -0.803882
0.01615, -0.796492
0.0162, -0.796492
0.01625, -0.781064
0.0163, -0.77304
0.01635, -0.764819
0.0164, -0.756408
0.01645, -0.756408
0.0165, -0.739047
0.01655, -0.730113
0.0166, -0.721018
0.01665, -0.711771
0.0167, -0.70238
0.01675, -0.692851
0.0168, -0.683191
0.01685, -0.673409
0.0169, -0.66351
0.01695, -0.653502
0.017, -0.643392
0.01705, -0.643392
0.0171, -0.622892
0.01715, -0.612515
0.0172, -0.602061
0.01725, -0.591537
0.0173, -0.591537
0.01735, -0.5703
0.0174, -0.559598
0.01745, -0.548848
0.0175, -0.538055
0.01755, -0.527224
0.0176, -0.516359
0.01765, -0.505465
0.0177, -0.494546
0.01775, -0.483606
0.0178, -0.472649
0.01785, -0.461679
0.0179, -0.461679
0.01795, -0.439711
0.018, -0.42872
0.01805, -0.417727
0.0181, -0.406737
0.01815, -0.39575
0.0182, -0.38477
0.01825, -0.373798
0.0183, -0.362837
0.01835, -0.351887
0.0184, -0.34095
0.01845, -0.330029
0.0185, -0.319123
0.01855, -0.308234
0.0186, -0.297364
0.01865, -0.286511
0.0187, -0.275678
0.01875, -0.275678
0.0188, -0.254071
0.01885, -0.243297
0.0189, -0.232544
0.01895, -0.221811
0.019, -0.211097
0.01905, -0.200404
0.0191, -0.189729
0.01915, -0.179074
0.0192, -0.168436
0.01925, -0.157817
0.0193, -0.147214
0.01935, -0.136627
0.0194, -0.126056
0.01945, -0.115499
0.0195, -0.104955
0.01955, -0.0944231
0.0196, -0.0944231
0.01965, -0.0733925
0.0197, -0.0628911
0.01975, -0.0523974
0.0198, -0.0419101
0.01985, -0.031428
0.0199, -0.0209498
0.01995, -0.0104743
0.02, 0
0.02005, 0.0104743
0.0201, 0.0209498
0.02015, 0.031428
0.0202, 0.0419101
0.02025, 0.0523974
0.0203, 0.0628911
0.02035, 0.0733925
0.0204, 0.0839028
0.02045, 0.0839028
0.0205, 0.104955
0.02055, 0.115499
0.0206, 0.126056
0.02065, 0.136627
0.0207, 0.147214
0.02075, 0.157817
0.0208, 0.168436
0.02085, 0.179074
0.0209, 0.189729
0.02095, 0.200404
0.021, 0.211097
0.02105, 0.221811
0.0211, 0.232544
0.02115, 0.243297
0.0212, 0.254071
0.02125, 0.264865
0.0213, 0.264865
0.02135, 0.286511
0.0214, 0.297364
0.02145, 0.308234
0.0215, 0.319123
0.02155, 0.330029
0.0216, 0.34095
0.02165, 0.351887
0.0217, 0.362837
0.02175, 0.373798
0.0218, 0.38477
0.02185, 0.39575
0.0219, 0.39575
0.02195, 0.417727
0.022, 0.42872
0.02205, 0.439711
0.0221, 0.450698
0.02215, 0.450698
0.0222, 0.472649
0.02225, 0.483606
0.0223, 0.494546
0.02235, 0.505465
0.0224, 0.516359
0.02245, 0.527224
0.0225, 0.538055
0.02255, 0.548848
0.0226, 0.559598
0.02265, 0.5703
0.0227, 0.580948
0.02275, 0.580948
0.0228, 0.602061
0.02285, 0.612515
0.0229, 0.622892
0.02295, 0.633187
0.023, 0.633187
0.02305, 0.653502
0.0231, 0.66351
0.02315, 0.673409
0.0232, 0.683191
0.02325, 0.692851
0.0233, 0.70238
0.02335, 0.711771
0.0234, 0.721018
0.02345, 0.730113
0.0235, 0.739047
0.02355, 0.747815
0.0236, 0.747815
0.02365, 0.764819
0.0237, 0.77304
0.02375, 0.781064
0.0238, 0.788884
0.02385, 0.788884
0.0239, 0.803882
0.02395, 0.811045
0.024, 0.817976
0.02405, 0.824667
0.0241, 0.831112
0.02415, 0.837305
0.0242, 0.84324
0.02425, 0.848909
0.0243, 0.854309
0.02435, 0.859434
0.0244, 0.864278
0.02445, 0.864278
0.0245, 0.873106
0.02455, 0.877082
0.0246, 0.880761
0.02465, 0.884139
0.0247, 0.884139
0.02475, 0.889982
0.0248, 0.892443
0.02485, 0.894594
0.0249, 0.896434
0.02495, 0.897962
0.025, 0.899178
0.02505, 0.900082
0.0251, 0.900674
0.02515, 0.900956
0.0252, 0.900928
0.02525, 0.900593
0.0253, 0.900593
0.02535, 0.899009
0.0254, 0.897766
0.02545, 0.896227
0.0255, 0.894396
0.02555, 0.894396
0.0256, 0.889875
0.02565, 0.887194
0.0257, 0.884239
0.02575, 0.881018
0.0258, 0.877534
0.02585, 0.873795
0.0259, 0.869807
0.02595, 0.865577
0.026, 0.861112
0.02605, 0.856418
0.0261, 0.851503
0.02615, 0.846375
0.0262, 0.841041
0.02625, 0.83551
0.0263, 0.829788
0.02635, 0.823884
0.0264, 0.817806
0.02645, 0.811562
0.0265, 0.80516
0.02655, 0.798608
0.0266, 0.791914
0.02665, 0.785087
0.0267, 0.778134
0.02675, 0.771064
0.0268, 0.763884
0.02685, 0.756603
0.0269, 0.749227
0.02695, 0.741765
0.027, 0.734223
0.02705, 0.726611
0.0271, 0.718933
0.02715, 0.711199
0.0272, 0.703414
0.02725, 0.695586
0.0273, 0.68772
0.02735, 0.679824
0.0274, 0.671904
0.02745, 0.663965
0.0275, 0.656013
0.02755, 0.648055
0.0276, 0.640095
0.02765, 0.632139
0.0277, 0.624191
0.02775, 0.616257
0.0278, 0.608342
0.02785, 0.600449
0.0279, 0.592583
0.02795, 0.584748
0.028, 0.576948
0.02805, 0.569186
0.0281, 0.561466
0.02815, 0.553792
0.0282, 0.546166
0.02825, 0.538591
0.0283, 0.53107
0.02835, 0.523606
0.0284, 0.516201
0.02845, 0.508857
0.0285, 0.501577
0.02855, 0.494362
0.0286, 0.487214
0.02865, 0.480135
0.0287, 0.473126
0.02875, 0.466189
0.0288, 0.459324
0.02885, 0.452534
0.0289, 0.445819
0.02895, 0.43918
0.029, 0.432617
0.02905, 0.426133
0.0291, 0.419726
0.02915, 0.413397
0.0292, 0.407147
0.02925, 0.400977
0.0293, 0.394886
0.02935, 0.388874
0.0294, 0.382943
0.02945, 0.37709
0.0295, 0.371318
0.02955, 0.365624
0.0296, 0.36001
0.02965, 0.354475
0.0297, 0.349018
0.02975, 0.34364
0.0298, 0.33834
0.02985, 0.333117
0.0299, 0.327971
0.02995, 0.322901
0.03, 0.317907
0.03005, 0.312989
0.0301, 0.308145
0.03015, 0.303375
0.0302, 0.298679
0.03025, 0.294055
0.0303, 0.289503
0.03035, 0.285022
0.0304, 0.280612
0.03045, 0.276271
0.0305, 0.271999
0.03055, 0.267796
0.0306, 0.263659
0.03065, 0.259589
0.0307, 0.255584
0.03075, 0.251644
0.0308, 0.247768
0.03085, 0.243955
0.0309, 0.240205
0.03095, 0.236515
0.031, 0.232886
0.03105, 0.229317
0.0311, 0.225807
0.03115, 0.222355
0.0312, 0.218959
0.03125, 0.21562
0.0313, 0.212337
0.03135, 0.209108
0.0314, 0.205932
0.03145, 0.20281
0.0315, 0.19974
0.03155, 0.196721
0.0316, 0.193752
0.03165, 0.190833
0.0317, 0.187963
0.03175, 0.185141
0.0318, 0.182367
0.03185, 0.179638
0.0319, 0.176956
0.03195, 0.174319
0.032, 0.171726
0.03205, 0.169176
0.0321, 0.166669
0.03215, 0.164204
0.0322, 0.161781
0.03225, 0.159398
0.0323, 0.157055
0.03235, 0.154751
0.0324, 0.154751
0.03245, 0.150259
0.0325, 0.148069
0.03255, 0.145916
0.0326, 0.143799
0.03265, 0.143799
0.0327, 0.13967
0.03275, 0.137657
0.0328, 0.135677
0.03285, 0.133731
0.0329, 0.133731
0.03295, 0.129934
0.033, 0.128083
0.03305, 0.126262
0.0331, 0.124472
0.03315, 0.122711
0.0332, 0.12098
0.03325, 0.119276
0.0333, 0.117601
0.03335, 0.115954
0.0334, 0.114333
0.03345, 0.112739
0.0335, 0.111171
0.03355, 0.109629
0.0336, 0.108112
0.03365, 0.10662
0.0337, 0.105152
0.03375, 0.103708
0.0338, 0.102287
0.03385, 0.100889
0.0339, 0.0995143
0.03395, 0.0981614
0.034, 0.0968303
0.03405, 0.0955206
0.0341, 0.0955206
0.03415, 0.0929639
0.0342, 0.0917162
0.03425, 0.0904884
0.0343, 0.0892802
0.03435, 0.0892802
0.0344, 0.0869211
0.03445, 0.0857695
0.0345, 0.0846361
0.03455, 0.0835207
0.0346, 0.0835207
0.03465, 0.0813422
0.0347, 0.0802785
0.03475, 0.0792316
0.0348, 0.0782009
0.03485, 0.0771864
0.0349, 0.0761876
0.03495, 0.0752044
0.035, 0.0742364
0.03505, 0.0732834
0.0351, 0.0723451
0.03515, 0.0714213
0.0352, 0.0705117
0.03525, 0.069616
0.0353, 0.068734
0.03535, 0.0678655
0.0354, 0.0670103
0.03545, 0.0661681
0.0355, 0.0653386
0.03555, 0.0653386
0.0356, 0.0637172
0.03565, 0.0629248
0.0357, 0.0621443
0.03575, 0.0613755
0.0358, 0.0613755
0.03585, 0.0598723
0.0359, 0.0591375
0.03595, 0.0584136
0.036, 0.0577005
0.03605, 0.0577005
0.0361, 0.0563057
0.03615, 0.0556237
0.0362, 0.0549518
0.03625, 0.0542897
0.0363, 0.0536373
0.03635, 0.0529944
0.0364, 0.052361
0.03645, 0.0517367
0.0365, 0.0511215
0.03655, 0.0505152
0.0366, 0.0499176
0.03665, 0.0493287
0.0367, 0.0487483
0.03675, 0.0481761
0.0368, 0.0476122
0.03685, 0.0470563
0.0369, 0.0465083
0.03695, 0.0459682
0.037, 0.0454356
0.03705, 0.0449107
0.0371, 0.0443931
0.03715, 0.0438828
0.0372, 0.0433797
0.03725, 0.0433797
0.0373, 0.0423945
0.03735, 0.0419122
0.0374, 0.0414366
0.03745, 0.0409677
0.0375, 0.0409677
0.03755, 0.0400491
0.0376, 0.0395993
0.03765, 0.0391557
0.0377, 0.0387182
0.03775, 0.0387182
0.0378, 0.0378611
0.03785, 0.0374413
0.0379, 0.0370271
0.03795, 0.0366187
0.038, 0.0362157
0.03805, 0.0358182
0.0381, 0.035426
0.03815, 0.0350391
0.0382, 0.0346574
0.03825, 0.0342808
0.0383, 0.0339093
0.03835, 0.0335427
0.0384, 0.0331809
0.03845, 0.032824
0.0385, 0.0324717
0.03855, 0.0321242
0.0386, 0.0317812
0.03865, 0.0314427
0.0387, 0.0311086
0.03875, 0.0307789
0.0388, 0.0304535
0.03885, 0.0301324
0.0389, 0.0298154
0.03895, 0.0298154
0.039, 0.0291937
0.03905, 0.0288888
0.0391, 0.0285879
0.03915, 0.0282908
0.0392, 0.0282908
0.03925, 0.0277081
0.0393, 0.0274223
0.03935, 0.0271401
0.0394, 0.0268615
0.03945, 0.0268615
0.0395, 0.0263148
0.03955, 0.0260466
0.0396, 0.0257818
0.03965, 0.0255203
0.0397, 0.0252621
0.03975, 0.0250071
0.0398, 0.0247553
0.03985, 0.0245066
0.0399, 0.024261
0.03995, 0.0240185
0.04, 2.5e-05
0.04005, 0
0.0401, 0
0.04015, 0
0.0402, 0
0.04025, 0
0.0403, 0
0.04035, 0
0.0404, 0
0.04045, 0
0.0405, 0
0.04055, 0
0.0406, 0
0.04065, 0
0.0407, 0
0.04075, 0
0.0408, 0
0.04085, 0
0.0409, 0
0.04095, 0
0.041, 0
0.04105, 0
0.0411, 0
0.04115, 0
0.0412, 0
0.04125, 0
0.0413, 0
0.04135, 0
0.0414, 0
0.04145, 0
0.0415, 0
0.04155, 0
0.0416, 0
0.04165, 0
0.0417, 0
0.04175, 0
0.0418, 0
0.04185, 0
0.0419, 0
0.04195, 0
0.042, 0
0.04205, 0
0.0421, 0
0.04215, 0
0.0422, 0
0.04225, 0
0.0423, 0
0.04235, 0
0.0424, 0
0.04245, 0
0.0425, 0
0.04255, 0
0.0426, 0
0.04265, 0
0.0427, 0
0.04275, 0
0.0428, 0
0.04285, 0
0.0429, 0
0.04295, 0
0.043, 0
0.04305, 0
0.0431, 0
0.04315, 0
0.0432, 0
0.04325, 0
0.0433, 0
0.04335, 0
0.0434, 0
0.04345, 0
0.0435, 0
0.04355, 0
0.0436, 0
0.04365, 0
0.0437, 0
0.04375, 0
0.0438, 0
0.04385, 0
0.0439, 0
0.04395, 0
0.044, 0
0.04405, 0
0.0441, 0
0.04415, 0
0.0442, 0
0.04425, 0
0.0443, 0
0.04435, 0
0.0444, 0
0.04445, 0
0.0445, 0
0.04455, 0
0.0446, 0
0.04465, 0
0.0447, 0
0.04475, 0
0.0448, 0
0.04485, 0
0.0449, 0
0.04495, 0
0.045, 0
0.04505, 0
0.0451, 0
0.04515, 0
0.0452, 0
0.04525, 0
0.0453, 0
0.04535, 0
0.0454, 0
0.04545, 0
0.0455, 0
0.04555, 0
0.0456, 0
0.04565, 0
0.0457, 0
0.04575, 0
0.0458, 0
0.04585, 0
0.0459, 0
0.04595, 0
0.046, 0
0.04605, 0
0.0461, 0
0.04615, 0
0.0462, 0
0.04625, 0
0.0463, 0
0.04635, 0
0.0464, 0
0.04645, 0
0.0465, 0
0.04655, 0
0.0466, 0
0.04665, 0
0.0467, 0
0.04675, 0
0.0468, 0
0.04685, 0
0.0469, 0
0.04695, 0
0.047, 0
0.04705, 0
0.0471, 0
0.04715, 0
0.0472, 0
0.04725, 0
0.0473, 0
0.04735, 0
0.0474, 0
0.04745, 0
0.0475, 0
0.04755, 0
0.0476, 0
0.04765, 0
0.0477, 0
0.04775, 0
0.0478, 0
0.04785, 0
0.0479, 0
0.04795, 0
0.048, 0
0.04805, 0
0.0481, 0
0.04815, 0
0.0482, 0
0.04825, 0
0.0483, 0
0.04835, 0
0.0484, 0
0.04845, 0
0.0485, 0
0.04855, 0
0.0486, 0
0.04865, 0
0.0487, 0
0.04875, 0
0.0488, 0
0.04885, 0
0.0489, 0
0.04895, 0
0.049, 0
0.04905, 0
0.0491, 0
0.04915, 0
0.0492, 0
0.04925, 0
0.0493, 0
0.04935, 0
0.0494, 0
0.04945, 0
0.0495, 0
0.04955, 0
0.0496, 0
0.04965, 0
0.0497, 0
0.04975, 0
0.0498, 0
0.04985, 0
0.0499, 0
0.04995, 0
0.05, 0
0.05005, 0
0.0501, 0
0.05015, 0
0.0502, 0
0.05025, 0
0.0503, 0
0.05035, 0
0.0504, 0
0.05045, 0
0.0505, 0
0.05055, 0
0.0506, 0
0.05065, 0
0.0507, 0
0.05075, 0
0.0508, 0
0.05085, 0
0.0509, 0
0.05095, 0
0.051, 0
0.05105, 0
0.0511, 0
0.05115, 0
0.0512, 0
0.05125, 0
0.0513, 0
0.05135, 0
0.0514, 0
0.05145, 0
0.0515, 0
0.05155, 0
0.0516, 0
0.05165, 0
0.0517, 0
0.05175, 0
0.0518, 0
0.05185, 0
0.0519, 0
0.05195, 0
0.052, 0
0.05205, 0
0.0521, 0
0.05215, 0
0.0522, 0
0.05225, 0
0.0523, 0
0.05235, 0
0.0524, 0
0.05245, 0
0.0525, 0
0.05255, 0
0.0526, 0
0.05265, 0
0.0527, 0
0.05275, 0
0.0528, 0
0.05285, 0
0.0529, 0
0.05295, 0
0.053, 0
0.05305, 0
0.0531, 0
0.05315, 0
0.0532, 0
0.05325, 0
0.0533, 0
0.05335, 0
0.0534, 0
0.05345, 0
0.0535, 0
0.05355, 0
0.0536, 0
0.05365, 0
0.0537, 0
0.05375, 0
0.0538, 0
0.05385, 0
0.0539, 0
0.05395, 0
0.054, 0
0.05405, 0
0.0541, 0
0.05415, 0
0.0542, 0
0.05425, 0
0.0543, 0
0.05435, 0
0.0544, 0
0.05445, 0
0.0545, 0
0.05455, 0
0.0546, 0
0.05465, 0
0.0547, 0
0.05475, 0
0.0548, 0
0.05485, 0
0.0549, 0
0.05495, 0
0.055, 0
0.05505, 0
0.0551, 0
0.05515, 0
0.0552, 0
0.05525, 0
0.0553, 0
0.05535, 0
0.0554, 0
0.05545, 0
0.0555, 0
0.05555, 0
0.0556, 0
0.05565, 0
0.0557, 0
0.05575, 0
0.0558, 0
0.05585, 0
0.0559, 0
0.05595, 0
0.056, 0
0.05605, 0
0.0561, 0
0.05615, 0
0.0562, 0
0.05625, 0
0.0563, 0
0.05635, 0
0.0564, 0
0.05645, 0
0.0565, 0
0.05655, 0
0.0566, 0
0.05665, 0
0.0567, 0
0.05675, 0
0.0568, 0
0.05685, 0
0.0569, 0
0.05695, 0
0.057, 0
0.05705, 0
0.0571, 0
0.05715, 0
0.0572, 0
0.05725, 0
0.0573, 0
0.05735, 0
0.0574, 0
0.05745, 0
0.0575, 0
0.05755, 0
0.0576, 0
0.05765, 0
0.0577, 0
0.05775, 0
0.0578, 0
0.05785, 0
0.0579, 0
0.05795, 0
0.058, 0
0.05805, 0
0.0581, 0
0.05815, 0
0.0582, 0
0.05825, 0
0.0583, 0
0.05835, 0
0.0584, 0
0.05845, 0
0.0585, 0
0.05855, 0
0.0586, 0
0.05865, 0
0.0587, 0
0.05875, 0
0.0588, 0
0.05885, 0
0.0589, 0
0.05895, 0
0.059, 0
0.05905, 0
0.0591, 0
0.05915, 0
0.0592, 0
0.05925, 0
0.0593, 0
0.05935, 0
0.0594, 0
0.05945, 0
0.0595, 0
0.05955, 0
0.0596, 0
0.05965, 0
0.0597, 0
0.05975, 0
0.0598, 0
0.05985, 0
0.0599, 0
0.05995, 0
0.06, 0
